,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
1306,1,1,1,1,0,1,1,1,1,8,Container Corporation Of India,2023,1306
1307,1,1,1,1,1,1,1,1,1,9,Container Corporation Of India,2022,1307
1308,0,0,1,0,0,1,1,1,1,5,Container Corporation Of India,2021,1308
1309,1,1,1,1,0,1,0,1,1,7,Container Corporation Of India,2020,1309
1310,0,1,1,0,1,0,0,0,1,4,Container Corporation Of India,2019,1310
1311,1,1,0,1,0,1,1,1,1,7,Container Corporation Of India,2018,1311
1312,1,1,1,1,0,1,0,1,1,7,Container Corporation Of India,2024-03-31,1312
1313,0,1,1,0,1,1,1,1,1,7,Container Corporation Of India,2023-09-30,1313
1314,1,1,0,1,0,1,1,1,1,7,Container Corporation Of India,2023-03-31,1314
1315,1,1,1,1,0,1,0,1,0,6,GMR Airports Infrastructure,2024,1315
1316,1,1,1,0,1,1,1,1,0,7,GMR Airports Infrastructure,2023,1316
1317,1,0,1,1,0,1,0,1,0,5,GMR Airports Infrastructure,2022,1317
1318,0,1,1,1,0,1,1,1,0,6,GMR Airports Infrastructure,2021,1318
1319,0,0,1,1,0,1,1,1,0,5,GMR Airports Infrastructure,2020,1319
1320,0,1,1,0,1,1,0,1,0,5,GMR Airports Infrastructure,2019,1320
1321,1,1,0,1,0,1,0,1,0,5,GMR Airports Infrastructure,2018,1321
1322,1,0,1,1,0,1,0,1,0,5,GMR Airports Infrastructure,2024-03-31,1322
1323,1,0,1,0,1,1,1,1,0,6,GMR Airports Infrastructure,2023-09-30,1323
1324,1,0,0,1,0,1,0,1,0,4,GMR Airports Infrastructure,2023-03-31,1324
1325,1,1,0,1,0,1,1,1,0,6,Wockhardt,2024,1325
1326,0,0,0,0,1,1,0,1,0,3,Wockhardt,2023,1326
1327,1,1,0,1,1,1,1,1,0,7,Wockhardt,2022,1327
1328,1,0,0,1,1,1,0,0,0,4,Wockhardt,2021,1328
1329,0,1,0,0,1,1,1,1,0,5,Wockhardt,2020,1329
1330,0,0,0,0,1,1,1,1,0,4,Wockhardt,2019,1330
1331,1,1,0,1,0,1,0,1,0,5,Wockhardt,2018,1331
1332,0,1,0,1,1,1,0,1,0,5,Wockhardt,2024-03-31,1332
1333,1,1,1,1,0,1,1,1,0,7,Wockhardt,2023-09-30,1333
1334,1,1,0,1,0,1,0,1,0,5,Wockhardt,2023-03-31,1334
1335,1,0,1,1,0,0,1,0,1,5,Power Finance Corp,2024,1335
1336,0,1,1,1,1,0,1,0,1,6,Power Finance Corp,2023,1336
1337,1,1,1,1,0,0,1,1,1,7,Power Finance Corp,2022,1337
1338,1,1,1,1,1,0,1,0,1,7,Power Finance Corp,2021,1338
1339,1,1,1,0,0,0,0,0,1,4,Power Finance Corp,2020,1339
1340,0,1,1,0,0,0,1,0,1,4,Power Finance Corp,2019,1340
1341,1,1,0,1,0,0,1,0,1,5,Power Finance Corp,2018,1341
1342,0,1,1,1,1,0,1,0,1,6,Power Finance Corp,2024-03-31,1342
1343,1,1,1,1,0,0,0,0,1,5,Power Finance Corp,2023-12-31,1343
1344,1,1,1,1,1,0,0,0,1,6,Power Finance Corp,2023-09-30,1344
1345,1,0,0,1,0,0,1,0,1,4,Power Finance Corp,2023-03-31,1345
1346,0,1,1,1,0,0,1,0,0,4,Alok Industries,2024,1346
1347,1,0,1,0,0,1,0,1,0,4,Alok Industries,2023,1347
1348,1,1,1,0,1,1,1,1,0,7,Alok Industries,2022,1348
1349,1,1,0,0,0,1,0,1,0,4,Alok Industries,2021,1349
1350,0,0,0,1,0,0,0,0,1,2,Alok Industries,2020,1350
1351,0,1,1,0,1,0,1,1,1,6,Alok Industries,2019,1351
1352,1,1,0,1,0,1,0,0,0,4,Alok Industries,2018,1352
1353,1,1,1,1,0,0,0,0,0,4,Alok Industries,2024-03-31,1353
1354,0,1,1,0,1,1,1,1,0,6,Alok Industries,2023-09-30,1354
1355,1,1,0,1,0,1,0,1,0,5,Alok Industries,2023-03-31,1355
1356,0,1,1,1,1,0,0,1,1,6,Pfizer,2024,1356
1357,0,1,1,1,1,0,0,1,1,6,Pfizer,2023,1357
1358,0,0,1,1,0,1,1,1,1,6,Pfizer,2022,1358
1359,1,1,1,0,1,0,1,1,1,7,Pfizer,2021,1359
1360,0,0,1,1,0,0,1,1,1,5,Pfizer,2020,1360
1361,0,1,0,1,1,0,1,1,1,6,Pfizer,2019,1361
1362,1,1,0,1,1,0,1,1,1,7,Pfizer,2018,1362
1363,0,0,1,1,1,1,1,1,1,7,Pfizer,2024-03-31,1363
1364,1,1,1,1,1,1,1,1,1,9,Pfizer,2023-09-30,1364
1365,1,0,0,1,0,1,1,1,1,6,Pfizer,2023-03-31,1365
1366,0,1,0,1,0,0,0,0,1,3,HFCL,2024,1366
1367,0,1,0,1,1,0,0,1,1,5,HFCL,2023,1367
1368,1,1,0,1,1,0,1,1,1,7,HFCL,2022,1368
1369,0,0,1,0,1,0,0,1,1,4,HFCL,2021,1369
1370,0,1,0,1,0,0,0,1,1,4,HFCL,2020,1370
1371,1,1,0,1,0,0,1,1,1,6,HFCL,2019,1371
1372,1,1,0,0,0,0,1,0,1,4,HFCL,2024-03-31,1372
1373,0,0,0,1,0,0,0,0,1,2,HFCL,2023-09-30,1373
1374,1,0,0,1,0,1,1,1,1,6,HFCL,2023-03-31,1374
1375,1,1,1,1,1,1,1,1,1,9,GMM Pfaudler,2024,1375
1376,1,0,0,0,0,1,1,1,1,5,GMM Pfaudler,2023,1376
1377,1,1,1,0,1,1,1,1,1,8,GMM Pfaudler,2022,1377
1378,0,1,1,0,0,1,0,1,1,5,GMM Pfaudler,2021,1378
1379,0,1,1,0,0,0,1,1,1,5,GMM Pfaudler,2020,1379
1380,1,0,1,1,1,0,1,1,1,7,GMM Pfaudler,2019,1380
1381,1,1,0,1,1,1,1,1,1,8,GMM Pfaudler,2018,1381
1382,0,1,1,1,1,1,0,1,1,7,GMM Pfaudler,2024-03-31,1382
1383,1,0,1,1,1,0,1,0,1,6,GMM Pfaudler,2023-09-30,1383
1384,1,0,0,1,0,1,1,1,1,6,GMM Pfaudler,2023-03-31,1384
1385,0,1,0,1,0,0,1,1,1,5,Marico,2024,1385
1386,0,1,0,0,1,1,0,1,1,5,Marico,2023,1386
1387,1,0,0,0,1,0,0,1,1,4,Marico,2022,1387
1388,0,0,0,0,1,1,1,1,1,5,Marico,2021,1388
1389,0,1,0,0,0,1,0,1,1,4,Marico,2020,1389
1390,1,1,0,1,0,0,1,1,1,6,Marico,2019,1390
1391,1,1,0,0,0,1,0,1,1,5,Marico,2024-03-31,1391
1392,0,1,0,1,1,1,0,1,1,6,Marico,2023-09-30,1392
1393,1,1,0,1,0,1,1,1,1,7,Marico,2023-03-31,1393
1394,0,1,1,1,0,0,1,1,1,6,United Spirits,2024,1394
1395,0,1,0,1,1,0,1,1,1,6,United Spirits,2023,1395
1396,1,1,1,1,0,1,1,1,1,8,United Spirits,2022,1396
1397,0,0,1,1,1,1,0,1,1,6,United Spirits,2021,1397
1398,1,0,1,0,1,1,1,1,1,7,United Spirits,2020,1398
1399,1,1,1,1,0,1,1,1,1,8,United Spirits,2019,1399
1400,1,1,0,1,0,1,1,1,1,7,United Spirits,2018,1400
1401,0,1,1,1,0,1,0,1,1,6,United Spirits,2024-03-31,1401
1402,1,0,1,1,0,1,1,1,1,7,United Spirits,2023-09-30,1402
1403,1,1,0,1,0,1,1,1,1,7,United Spirits,2023-03-31,1403
1404,1,0,1,0,1,1,1,1,1,7,NCC,2024,1404
1405,1,0,0,0,1,1,1,1,1,6,NCC,2023,1405
1406,1,0,1,0,1,1,1,1,1,7,NCC,2022,1406
1407,0,0,1,1,1,1,0,1,1,6,NCC,2021,1407
1408,0,1,0,1,1,1,0,1,1,6,NCC,2020,1408
1409,1,0,1,0,0,1,1,1,1,6,NCC,2019,1409
1410,1,1,0,1,0,1,1,1,1,7,NCC,2018,1410
1411,1,0,1,1,1,1,1,1,1,8,NCC,2024-03-31,1411
1412,0,0,1,0,1,1,0,1,1,5,NCC,2023-09-30,1412
1413,1,0,0,1,0,1,1,1,1,6,NCC,2023-03-31,1413
1414,1,1,0,0,1,1,1,1,0,6,Strides Pharma Science,2024,1414
1415,1,1,0,1,0,1,1,1,0,6,Strides Pharma Science,2023,1415
1416,0,0,0,0,1,1,0,0,0,2,Strides Pharma Science,2022,1416
1417,1,1,0,1,0,1,1,1,1,7,Strides Pharma Science,2021,1417
1418,1,1,0,0,1,1,0,1,1,6,Strides Pharma Science,2020,1418
1419,0,0,0,0,1,0,1,1,1,4,Strides Pharma Science,2019,1419
1420,1,1,0,1,0,1,1,1,1,7,Strides Pharma Science,2018,1420
1421,1,1,0,0,1,1,1,1,1,7,Strides Pharma Science,2024-03-31,1421
1422,1,0,0,0,1,1,0,1,0,4,Strides Pharma Science,2023-09-30,1422
1423,1,1,0,1,0,1,0,1,0,5,Strides Pharma Science,2023-03-31,1423
1424,0,1,1,0,0,1,0,1,1,5,NHPC,2024,1424
1425,1,1,1,1,0,1,0,1,1,7,NHPC,2023,1425
1426,0,1,1,0,0,1,1,1,1,6,NHPC,2022,1426
1427,0,1,1,0,1,1,0,1,1,6,NHPC,2021,1427
1428,1,0,1,1,0,0,1,1,1,6,NHPC,2020,1428
1429,1,1,1,1,1,1,0,1,1,8,NHPC,2019,1429
1430,1,1,0,1,0,1,1,1,1,7,NHPC,2018,1430
1431,0,1,1,0,0,1,0,1,1,5,NHPC,2024-03-31,1431
1432,1,1,1,0,1,1,1,1,1,8,NHPC,2023-09-30,1432
1433,1,0,0,1,0,1,1,1,1,6,NHPC,2023-03-31,1433
1434,1,1,0,0,0,1,0,1,0,4,Ramco Systems,2024,1434
1435,0,0,0,0,0,1,0,1,0,2,Ramco Systems,2023,1435
1436,0,0,0,0,1,1,0,1,0,3,Ramco Systems,2022,1436
1437,1,0,0,1,1,1,1,1,1,7,Ramco Systems,2021,1437
1438,0,1,0,1,0,1,0,1,1,5,Ramco Systems,2020,1438
1439,1,1,0,0,1,0,1,1,1,6,Ramco Systems,2019,1439
1440,1,1,0,1,0,0,1,1,1,6,Ramco Systems,2018,1440
1441,1,1,0,0,0,1,1,1,0,5,Ramco Systems,2024-03-31,1441
1442,1,1,0,0,0,1,0,1,0,4,Ramco Systems,2023-09-30,1442
1443,1,1,0,1,0,1,0,1,0,5,Ramco Systems,2023-03-31,1443
1444,0,1,0,0,1,1,0,1,1,5,Dixon Technologies (India),2024,1444
1445,1,1,0,0,1,1,1,1,1,7,Dixon Technologies (India),2023,1445
1446,1,0,0,0,0,1,0,1,1,4,Dixon Technologies (India),2022,1446
1447,0,0,0,0,0,1,0,1,1,3,Dixon Technologies (India),2021,1447
1448,1,0,0,1,0,1,1,1,1,6,Dixon Technologies (India),2020,1448
1449,0,1,1,0,1,0,0,0,1,4,Dixon Technologies (India),2019,1449
1450,1,1,0,1,0,1,1,1,1,7,Dixon Technologies (India),2018,1450
1451,0,1,0,1,1,1,0,1,1,6,Dixon Technologies (India),2024-03-31,1451
1452,1,0,0,0,1,1,0,1,1,5,Dixon Technologies (India),2023-09-30,1452
1453,1,0,0,1,0,1,1,1,1,6,Dixon Technologies (India),2023-03-31,1453
1454,1,1,1,0,1,0,1,0,1,6,Urja Global,2024,1454
1455,1,1,0,0,0,0,1,1,1,5,Urja Global,2023,1455
1456,0,1,1,1,0,0,0,0,1,4,Urja Global,2022,1456
1457,0,0,1,1,1,0,1,0,1,5,Urja Global,2021,1457
1458,0,1,0,0,0,0,1,0,1,3,Urja Global,2020,1458
1459,0,1,1,0,1,0,1,0,1,5,Urja Global,2019,1459
1460,1,1,0,1,0,0,0,0,0,3,Urja Global,2018,1460
1461,1,0,1,1,0,0,0,0,1,4,Urja Global,2024-03-31,1461
1462,1,0,1,0,1,0,1,1,1,6,Urja Global,2023-09-30,1462
1463,1,0,0,1,0,1,0,1,0,4,Urja Global,2023-03-31,1463
1464,0,1,0,0,0,0,0,0,1,2,Grasim Industries,2024,1464
1465,1,0,0,0,0,0,0,0,1,2,Grasim Industries,2023,1465
1466,1,0,0,0,1,1,1,1,1,6,Grasim Industries,2022,1466
1467,0,1,0,1,1,1,0,1,1,6,Grasim Industries,2021,1467
1468,0,1,0,1,0,1,1,1,1,6,Grasim Industries,2020,1468
1469,1,1,0,1,0,0,0,0,1,4,Grasim Industries,2019,1469
1470,1,1,0,1,0,0,1,0,1,5,Grasim Industries,2018,1470
1471,0,1,1,1,0,0,0,0,1,4,Grasim Industries,2023-09-30,1471
1472,1,1,0,1,0,0,1,0,1,5,Grasim Industries,2023-03-31,1472
1473,1,1,1,1,1,0,1,0,1,7,Manappuram Finance,2024,1473
1474,0,0,1,0,0,0,0,0,1,2,Manappuram Finance,2023,1474
1475,0,1,0,1,0,0,0,0,1,3,Manappuram Finance,2022,1475
1476,1,1,0,1,1,0,1,0,1,6,Manappuram Finance,2021,1476
1477,0,0,0,0,1,0,1,0,1,3,Manappuram Finance,2020,1477
1478,1,0,0,0,0,0,1,0,1,3,Manappuram Finance,2019,1478
1479,1,1,0,1,0,0,1,0,1,5,Manappuram Finance,2018,1479
1480,1,0,1,1,1,0,0,0,1,5,Manappuram Finance,2024-03-31,1480
1481,1,1,0,0,0,0,1,0,1,4,Manappuram Finance,2023-09-30,1481
1482,1,1,0,1,0,0,1,0,1,5,Manappuram Finance,2023-03-31,1482
1483,1,0,1,1,0,1,0,1,0,5,Dish Tv India,2024,1483
1484,1,0,1,1,1,1,0,1,0,6,Dish Tv India,2023,1484
1485,1,0,0,1,1,1,0,1,0,5,Dish Tv India,2022,1485
1486,1,1,1,1,1,1,0,1,0,7,Dish Tv India,2021,1486
1487,0,1,1,0,1,1,0,1,0,5,Dish Tv India,2020,1487
1488,1,0,0,1,1,1,0,1,0,5,Dish Tv India,2019,1488
1489,1,1,0,1,0,1,0,1,0,5,Dish Tv India,2018,1489
1490,1,1,1,1,0,1,0,1,0,6,Dish Tv India,2024-03-31,1490
1491,0,0,1,1,0,1,1,1,1,6,Dish Tv India,2023-09-30,1491
1492,1,0,0,1,0,1,0,1,0,4,Dish Tv India,2023-03-31,1492
1493,1,0,1,0,0,1,0,1,1,5,Snowman Logistics,2024,1493
1494,1,0,1,0,1,1,1,1,1,7,Snowman Logistics,2023,1494
1495,1,1,1,0,0,1,1,1,1,7,Snowman Logistics,2022,1495
1496,0,1,1,1,0,1,1,1,1,7,Snowman Logistics,2021,1496
1497,0,0,1,1,0,1,0,1,0,4,Snowman Logistics,2020,1497
1498,1,1,1,1,1,1,1,1,1,9,Snowman Logistics,2019,1498
1499,1,1,0,1,0,1,0,1,0,5,Snowman Logistics,2018,1499
1500,1,0,1,1,1,1,0,1,1,7,Snowman Logistics,2024-03-31,1500
1501,1,1,1,0,0,1,0,1,1,6,Snowman Logistics,2023-09-30,1501
1502,1,0,0,1,0,1,1,1,1,6,Snowman Logistics,2023-03-31,1502
1503,0,1,0,1,0,1,0,1,1,5,JSW Energy,2024,1503
1504,0,0,0,1,0,1,0,1,1,4,JSW Energy,2023,1504
1505,1,1,1,0,1,1,1,1,1,8,JSW Energy,2022,1505
1506,0,1,0,1,1,1,0,1,1,6,JSW Energy,2021,1506
1507,0,1,0,1,1,1,1,1,1,7,JSW Energy,2020,1507
1508,1,1,0,1,0,1,1,1,1,7,JSW Energy,2019,1508
1509,0,0,0,1,0,1,0,1,1,4,JSW Energy,2024-03-31,1509
1510,1,1,0,0,0,1,1,1,1,6,JSW Energy,2023-09-30,1510
1511,1,1,0,1,0,1,1,1,1,7,JSW Energy,2023-03-31,1511
1512,0,1,1,1,1,1,1,1,1,8,MRF,2024,1512
1513,1,0,1,0,0,1,1,1,1,6,MRF,2023,1513
1514,1,0,1,1,0,0,0,0,1,4,MRF,2022,1514
1515,0,1,1,0,1,1,0,1,1,6,MRF,2021,1515
1516,0,1,1,1,1,1,1,1,1,8,MRF,2020,1516
1517,1,1,0,1,0,1,1,1,1,7,MRF,2019,1517
1518,0,0,0,1,1,1,0,1,1,5,MRF,2024-03-31,1518
1519,1,1,1,1,1,1,1,1,1,9,MRF,2023-09-30,1519
1520,1,1,0,1,0,1,1,1,1,7,MRF,2023-03-31,1520
1521,0,1,1,1,0,0,0,0,1,4,Century Textiles &amp; Industries,2024,1521
1522,0,1,1,1,1,0,1,1,1,7,Century Textiles &amp; Industries,2023,1522
1523,1,0,1,0,1,0,1,0,1,5,Century Textiles &amp; Industries,2022,1523
1524,0,0,1,1,0,1,0,1,0,4,Century Textiles &amp; Industries,2021,1524
1525,0,0,1,1,1,0,0,0,1,4,Century Textiles &amp; Industries,2020,1525
1526,1,1,0,1,0,1,1,1,1,7,Century Textiles &amp; Industries,2019,1526
1527,1,0,1,1,0,0,1,0,1,5,Century Textiles &amp; Industries,2024-03-31,1527
1528,0,0,1,1,0,0,0,0,0,2,Century Textiles &amp; Industries,2023-09-30,1528
1529,1,0,0,1,0,1,1,1,1,6,Century Textiles &amp; Industries,2023-03-31,1529
1530,0,0,0,1,1,1,1,0,0,4,Suven Life Sciences,2023,1530
1531,1,0,0,1,1,0,0,0,0,3,Suven Life Sciences,2022,1531
1532,1,1,1,1,1,0,0,0,0,5,Suven Life Sciences,2021,1532
1533,0,1,1,0,0,0,0,0,0,2,Suven Life Sciences,2020,1533
1534,1,1,0,1,0,0,0,0,0,3,Suven Life Sciences,2019,1534
1535,1,0,0,0,1,1,0,0,0,3,Glenmark Pharmaceuticals,2024,1535
1536,0,1,1,1,0,1,0,1,0,5,Glenmark Pharmaceuticals,2023,1536
1537,1,0,1,1,1,1,0,1,1,7,Glenmark Pharmaceuticals,2022,1537
1538,0,1,1,1,1,1,1,1,1,8,Glenmark Pharmaceuticals,2021,1538
1539,0,1,1,0,0,1,0,1,1,5,Glenmark Pharmaceuticals,2020,1539
1540,1,0,1,0,1,1,1,1,1,7,Glenmark Pharmaceuticals,2019,1540
1541,1,1,0,1,0,1,1,1,1,7,Glenmark Pharmaceuticals,2018,1541
1542,1,1,0,0,1,1,0,0,0,4,Glenmark Pharmaceuticals,2024-03-31,1542
1543,0,1,1,0,1,1,0,1,0,5,Glenmark Pharmaceuticals,2023-09-30,1543
1544,1,0,0,1,0,1,0,1,0,4,Glenmark Pharmaceuticals,2023-03-31,1544
1545,0,1,0,0,0,1,1,1,1,5,P I Industries,2024,1545
1546,1,1,0,1,1,1,1,1,1,8,P I Industries,2023,1546
1547,1,1,1,1,1,0,1,1,1,8,P I Industries,2022,1547
1548,0,0,0,1,1,0,0,1,1,4,P I Industries,2021,1548
1549,0,0,0,0,0,1,0,1,1,3,P I Industries,2020,1549
1550,1,0,1,0,1,0,0,1,1,5,P I Industries,2019,1550
1551,1,1,0,1,0,0,1,1,1,6,P I Industries,2018,1551
1552,0,1,0,1,0,1,0,1,1,5,P I Industries,2024-03-31,1552
1553,1,1,0,0,0,1,1,1,1,6,P I Industries,2023-09-30,1553
1554,1,0,0,1,0,1,1,1,1,6,P I Industries,2023-03-31,1554
1555,1,1,1,0,0,1,0,0,0,4,Indiabulls Real Estate,2024,1555
1556,0,0,0,1,1,1,0,0,0,3,Indiabulls Real Estate,2023,1556
1557,1,0,0,1,0,0,0,0,0,2,Indiabulls Real Estate,2022,1557
1558,0,1,1,1,1,1,0,1,1,7,Indiabulls Real Estate,2021,1558
1559,0,0,0,1,1,0,0,0,1,3,Indiabulls Real Estate,2020,1559
1560,1,0,1,1,0,0,0,0,1,4,Indiabulls Real Estate,2019,1560
1561,1,1,0,1,0,0,1,0,1,5,Indiabulls Real Estate,2018,1561
1562,0,0,1,0,0,1,0,0,0,2,Indiabulls Real Estate,2024-03-31,1562
1563,0,1,1,0,1,0,1,0,0,4,Indiabulls Real Estate,2023-09-30,1563
1564,1,0,0,1,0,1,0,0,0,3,Indiabulls Real Estate,2023-03-31,1564
1565,0,1,0,1,0,1,0,1,1,5,Praj Industries,2024,1565
1566,1,0,0,1,0,0,1,1,1,5,Praj Industries,2023,1566
1567,1,0,0,0,0,1,1,1,1,5,Praj Industries,2022,1567
1568,0,0,0,0,1,1,0,1,1,4,Praj Industries,2021,1568
1569,1,1,0,1,1,0,1,1,1,7,Praj Industries,2020,1569
1570,1,0,0,0,1,0,1,1,1,5,Praj Industries,2019,1570
1571,1,1,0,1,0,1,1,1,1,7,Praj Industries,2018,1571
1572,1,0,0,1,0,0,1,1,1,5,Praj Industries,2024-03-31,1572
1573,0,1,1,1,1,1,0,1,1,7,Praj Industries,2023-09-30,1573
1574,1,1,0,1,0,1,1,1,1,7,Praj Industries,2023-03-31,1574
1575,1,0,0,1,1,0,1,0,1,5,Indian Bank,2024,1575
1576,1,1,1,1,0,0,1,0,1,6,Indian Bank,2023,1576
1577,0,1,0,1,1,1,1,1,1,7,Indian Bank,2022,1577
1578,0,1,0,0,1,1,1,1,1,6,Indian Bank,2021,1578
1579,1,0,0,1,0,0,1,0,1,4,Indian Bank,2020,1579
1580,1,1,0,1,0,1,1,1,1,7,Indian Bank,2019,1580
1581,0,0,0,1,1,0,1,0,1,4,Indian Bank,2024-03-31,1581
1582,1,0,1,1,0,0,1,0,1,5,Indian Bank,2023-09-30,1582
1583,1,0,0,1,0,0,1,0,1,4,Indian Bank,2023-03-31,1583
1584,0,1,1,0,0,0,1,1,1,5,United Breweries,2024,1584
1585,1,0,1,0,0,0,0,0,1,3,United Breweries,2023,1585
1586,1,0,1,1,1,1,1,1,1,8,United Breweries,2022,1586
1587,0,0,1,1,0,1,0,1,1,5,United Breweries,2021,1587
1588,1,0,1,1,1,1,0,1,1,7,United Breweries,2020,1588
1589,1,1,0,1,0,1,1,1,1,7,United Breweries,2019,1589
1590,1,0,1,0,0,0,0,1,1,4,United Breweries,2024-03-31,1590
1591,1,1,1,1,1,1,1,1,1,9,United Breweries,2023-09-30,1591
1592,1,1,0,1,0,0,1,0,1,5,United Breweries,2023-03-31,1592
1593,0,0,0,0,1,1,0,1,1,4,SRF,2024,1593
1594,1,0,0,0,0,1,0,1,1,4,SRF,2023,1594
1595,1,0,0,1,1,1,1,1,1,7,SRF,2022,1595
1596,0,1,0,1,1,1,1,1,1,7,SRF,2021,1596
1597,0,1,1,0,0,1,1,1,1,6,SRF,2020,1597
1598,1,1,0,1,0,1,1,1,1,7,SRF,2019,1598
1599,1,1,0,0,1,1,1,1,1,7,SRF,2024-03-31,1599
1600,0,0,1,0,1,1,0,1,1,5,SRF,2023-09-30,1600
1601,1,0,0,1,0,1,1,1,1,6,SRF,2023-03-31,1601
1602,0,1,0,1,1,1,1,1,1,7,Bliss Gvs Pharma,2024,1602
1603,0,0,0,1,0,0,1,1,1,4,Bliss Gvs Pharma,2023,1603
1604,1,1,0,0,1,1,0,1,1,6,Bliss Gvs Pharma,2022,1604
1605,0,1,1,1,1,0,0,1,1,6,Bliss Gvs Pharma,2021,1605
1606,0,1,1,0,0,0,0,1,1,4,Bliss Gvs Pharma,2020,1606
1607,1,1,0,1,0,0,1,1,1,6,Bliss Gvs Pharma,2019,1607
1608,0,1,0,1,1,1,0,1,0,5,Bliss Gvs Pharma,2024-03-31,1608
1609,1,1,0,1,0,1,1,1,1,7,Bliss Gvs Pharma,2023-09-30,1609
1610,1,0,0,1,0,1,1,1,1,6,Bliss Gvs Pharma,2023-03-31,1610
1611,0,1,1,1,0,0,1,1,1,6,Raymond,2024,1611
1612,1,1,1,1,1,1,1,1,1,9,Raymond,2023,1612
1613,1,1,1,1,1,1,1,1,1,9,Raymond,2022,1613
1614,0,0,0,1,0,1,0,1,0,3,Raymond,2021,1614
1615,0,0,0,1,0,1,0,1,1,4,Raymond,2020,1615
1616,1,1,0,1,0,1,1,1,1,7,Raymond,2019,1616
1617,0,1,0,0,1,1,1,1,1,6,Raymond,2024-03-31,1617
1618,0,0,1,1,0,0,0,0,1,3,Raymond,2023-09-30,1618
1619,1,0,0,1,0,1,1,1,1,6,Raymond,2023-03-31,1619
1620,1,1,0,0,0,1,0,1,1,5,Gland Pharma,2024,1620
1621,0,1,0,0,1,0,0,1,1,4,Gland Pharma,2023,1621
1622,1,0,0,1,1,0,1,1,1,6,Gland Pharma,2022,1622
1623,0,0,0,1,1,0,0,1,1,4,Gland Pharma,2021,1623
1624,1,1,1,1,1,0,1,1,1,8,Gland Pharma,2020,1624
1625,1,0,1,0,1,0,1,1,1,6,Gland Pharma,2019,1625
1626,1,1,0,1,0,0,1,1,1,6,Gland Pharma,2018,1626
1627,1,0,0,1,1,1,0,1,1,6,Gland Pharma,2024-03-31,1627
1628,1,0,1,0,0,1,1,1,1,6,Gland Pharma,2023-09-30,1628
1629,1,0,0,1,0,1,1,1,1,6,Gland Pharma,2023-03-31,1629
1630,0,1,1,0,0,1,0,1,1,5,Exide Industries,2024,1630
1631,1,0,1,1,0,0,1,1,1,6,Exide Industries,2023,1631
1632,1,0,1,1,0,0,1,0,1,5,Exide Industries,2022,1632
1633,0,0,1,0,0,1,0,1,1,4,Exide Industries,2021,1633
1634,0,1,1,1,0,1,0,1,1,6,Exide Industries,2020,1634
1635,0,1,1,0,1,1,1,1,1,7,Exide Industries,2019,1635
1636,1,1,0,1,0,1,1,1,1,7,Exide Industries,2018,1636
1637,0,1,1,0,0,1,0,1,1,5,Exide Industries,2024-03-31,1637
1638,1,1,1,0,0,1,1,1,1,7,Exide Industries,2023-09-30,1638
1639,1,0,0,1,0,1,1,1,1,6,Exide Industries,2023-03-31,1639
1640,0,1,0,1,0,1,0,1,1,5,APL Apollo Tubes,2024,1640
1641,0,0,0,0,1,1,0,1,1,4,APL Apollo Tubes,2023,1641
1642,1,0,0,1,0,1,1,1,1,6,APL Apollo Tubes,2022,1642
1643,1,1,0,1,1,1,1,1,1,8,APL Apollo Tubes,2021,1643
1644,0,1,0,1,0,1,1,1,1,6,APL Apollo Tubes,2020,1644
1645,1,1,0,1,0,1,1,1,1,7,APL Apollo Tubes,2019,1645
1646,0,0,0,1,0,1,0,1,1,4,APL Apollo Tubes,2024-03-31,1646
1647,0,1,1,1,0,1,0,1,1,6,APL Apollo Tubes,2023-09-30,1647
1648,1,1,0,1,0,1,1,1,1,7,APL Apollo Tubes,2023-03-31,1648
1649,1,1,1,1,1,0,1,1,1,8,Cummins India,2024,1649
1650,1,0,1,1,0,0,1,1,1,6,Cummins India,2023,1650
1651,1,0,1,0,1,0,1,1,1,6,Cummins India,2022,1651
1652,0,1,1,1,1,1,0,1,1,7,Cummins India,2021,1652
1653,0,0,1,0,0,0,0,1,1,3,Cummins India,2020,1653
1654,1,1,1,1,1,0,0,1,1,7,Cummins India,2019,1654
1655,1,1,0,1,1,0,1,1,1,7,Cummins India,2018,1655
1656,1,0,1,1,1,1,1,1,1,8,Cummins India,2024-03-31,1656
1657,0,1,1,1,0,1,0,1,1,6,Cummins India,2023-09-30,1657
1658,1,0,0,1,0,1,1,1,1,6,Cummins India,2023-03-31,1658
1659,0,0,1,0,1,1,0,1,0,4,PC Jeweller,2024,1659
1660,1,1,1,0,1,1,1,1,0,7,PC Jeweller,2023,1660
1661,0,0,1,0,1,0,0,0,0,2,PC Jeweller,2022,1661
1662,0,1,0,1,1,1,0,1,1,6,PC Jeweller,2021,1662
1663,0,1,0,1,0,0,1,1,1,5,PC Jeweller,2020,1663
1664,1,0,0,1,1,0,0,0,1,4,PC Jeweller,2019,1664
1665,1,1,0,1,0,0,1,1,1,6,PC Jeweller,2018,1665
1666,0,1,1,0,0,1,1,1,0,5,PC Jeweller,2024-03-31,1666
1667,1,1,1,0,1,1,1,1,0,7,PC Jeweller,2023-09-30,1667
1668,1,1,0,1,0,1,0,1,0,5,PC Jeweller,2023-03-31,1668
