,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
4315,DCW,2024-05-16,5,Annually,2458494.2045454546,54.40977278622714,4.623114044342808,4.623114044342808,11.45052674703793,0.787703849033262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,DCW,2023-05-11,7,Annually,4751794.650406504,53.10813007509805,8.747045131627376,8.747045131627376,0.7608602297581594,-3.804351179601438,4.021735051836089,19.78259945082847,29.076181081516033,15.633027339336476,17.818906810110562,40.11487074123147,24.923015090126334,10.933383141784816
4317,DCW,2022-05-24,8,Annually,2009909.9838709678,47.463911394919116,30.79179582906331,30.79179582906331,-23.542604972949725,-18.721970412533075,15.470849229034398,24.113880355657784,33.48734755979551,20.387068928549652,-1.7478972182715224,17.6766661531796,8.16990686863902,-3.168661713241625
4318,DCW,2021-05-21,7,Annually,2126755.630522088,42.02188761454509,7.132468453572853,14.108513629221564,-1.9021715067381773,4.619580457324877,-8.423912928892294,3.5326042267994726,30.298922153062612,18.206519791169,8.152184684124348,24.456532968555173,8.83151583795315,14.538061983894494
4319,DCW,2024-05-16,7,Quarterly-03,2458494.2045454546,54.40977278622714,4.623114044342808,4.623114044342808,11.45052674703793,0.787703849033262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,DCW,2023-11-08,6,Quarterly-9,4902915.538461538,56.02177512716259,0.39024539110137196,0.39024539110137196,7.191449384009813,26.23905925192342,16.52089382693019,-7.0942691384916,7.094261724114129,1.3605456803873923,12.808552098865682,1.963067651226794,0.0,0.0
4321,DCW,2023-05-11,6,Quarterly-03,4751794.650406504,53.10813007509805,6.4814818925428135,8.747045131627376,0.7608602297581594,-3.804351179601438,4.021735051836089,19.78259945082847,29.076181081516033,15.633027339336476,17.818906810110562,40.11487074123147,24.923015090126334,10.933383141784816
4322,Mayur Uniquoters,2024-05-21,7,Annually,210102.30952380953,603.0309506370908,3.671307176537722,3.671307176537722,21.461018863355253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,Mayur Uniquoters,2023-05-19,8,Annually,103904.74285714286,521.8495918118224,12.142560412149802,12.142560412149802,-2.9305471629142232,-4.7954386926875845,1.7697399586709042,-3.4600062665055282,4.331943418677171,0.20679701371171091,1.9829013920594423,6.900616206376915,1.4290570028199274,-11.423841908747743
4324,Mayur Uniquoters,2022-05-30,5,Annually,73618.12096774194,445.9965719407605,3.248681398787755,3.248681398787755,-1.003018874376012,10.619262380376817,30.695441371892162,35.268880744855984,29.20319371501315,25.970004564408733,13.672837434685494,12.899080017309714,34.64711229841974,16.07700199004158
4325,Mayur Uniquoters,2021-06-10,6,Annually,118653.40562248995,461.3518059052617,9.799507080637037,41.17747369311211,2.718157808756262,0.6085399299023782,-3.3093156571157007,-4.454540504148433,-9.16600661373042,23.72389903170234,6.947424308429537,-1.2700181679570701,-21.241039781390466,-19.814539563573
