,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
4232,0,1,1,1,0,0,1,0,1,5,Shankara Building Products,2020,4232
4233,1,0,1,1,0,1,0,1,1,6,Shankara Building Products,2019,4233
4234,1,1,0,1,0,0,1,1,1,6,Shankara Building Products,2018,4234
4235,1,0,0,1,1,0,1,1,1,6,Shankara Building Products,2024-03-31,4235
4236,0,1,1,0,1,0,0,1,1,5,Shankara Building Products,2023-09-30,4236
4237,1,1,0,1,0,1,1,1,1,7,Shankara Building Products,2023-03-31,4237
4238,1,1,1,1,0,1,1,1,1,8,Banco Products India,2024,4238
4239,0,1,1,0,0,0,1,0,1,4,Banco Products India,2023,4239
4240,1,0,1,0,0,0,1,1,1,5,Banco Products India,2022,4240
4241,0,0,1,1,1,1,1,1,1,7,Banco Products India,2021,4241
4242,0,1,1,0,0,0,1,1,1,5,Banco Products India,2020,4242
4243,1,0,1,1,0,0,0,1,1,5,Banco Products India,2019,4243
4244,1,1,0,1,0,0,1,1,1,6,Banco Products India,2018,4244
4245,0,0,0,1,0,1,0,1,1,4,Banco Products India,2024-03-31,4245
4246,1,1,1,0,1,1,1,1,1,8,Banco Products India,2023-09-30,4246
4247,1,0,0,1,0,0,1,0,1,4,Banco Products India,2023-03-31,4247
4248,1,1,0,0,0,1,0,1,0,4,Vmart Retail,2024,4248
4249,1,1,0,0,0,1,0,1,0,4,Vmart Retail,2023,4249
4250,1,1,0,0,0,0,1,0,1,4,Vmart Retail,2022,4250
4251,0,1,0,1,1,1,0,1,0,5,Vmart Retail,2021,4251
4252,0,0,0,0,0,1,0,1,1,3,Vmart Retail,2020,4252
4253,1,1,0,1,0,1,0,1,1,6,Vmart Retail,2019,4253
4254,1,1,0,1,0,0,1,1,1,6,Vmart Retail,2018,4254
4255,1,0,1,1,0,1,1,1,0,6,Vmart Retail,2024-03-31,4255
4256,0,0,0,0,0,1,0,1,0,2,Vmart Retail,2023-09-30,4256
4257,1,0,0,1,0,1,0,1,0,4,Vmart Retail,2023-03-31,4257
4258,0,1,1,1,1,1,0,1,1,7,Munjal Auto Industries,2024,4258
4259,0,1,1,0,0,0,1,1,1,5,Munjal Auto Industries,2023,4259
4260,0,1,1,1,1,1,1,1,1,8,Munjal Auto Industries,2022,4260
4261,1,0,1,1,1,1,1,1,1,8,Munjal Auto Industries,2021,4261
4262,0,0,1,0,0,1,0,1,1,4,Munjal Auto Industries,2020,4262
4263,0,1,1,0,0,0,0,1,1,4,Munjal Auto Industries,2019,4263
4264,1,1,0,1,0,1,1,1,1,7,Munjal Auto Industries,2018,4264
4265,0,1,1,1,0,1,1,1,1,7,Munjal Auto Industries,2024-03-31,4265
4266,1,1,1,0,1,1,1,1,1,8,Munjal Auto Industries,2023-09-30,4266
4267,1,0,0,1,0,1,1,1,1,6,Munjal Auto Industries,2023-03-31,4267
4268,0,1,0,0,1,1,1,1,1,6,Parag Milk Foods,2024,4268
4269,1,1,0,1,1,1,1,1,1,8,Parag Milk Foods,2023,4269
4270,1,0,0,0,0,1,0,0,0,2,Parag Milk Foods,2022,4270
4271,0,0,1,1,1,1,0,1,1,6,Parag Milk Foods,2021,4271
4272,0,0,1,0,1,0,0,0,1,3,Parag Milk Foods,2020,4272
4273,1,1,0,1,1,1,1,1,1,8,Parag Milk Foods,2019,4273
4274,1,1,0,1,0,0,1,1,1,6,Parag Milk Foods,2018,4274
4275,0,0,0,0,1,1,0,1,1,4,Parag Milk Foods,2024-03-31,4275
4276,0,1,0,0,1,1,1,1,1,6,Parag Milk Foods,2023-09-30,4276
4277,1,1,0,1,0,1,1,1,1,7,Parag Milk Foods,2023-03-31,4277
4278,1,0,0,0,1,1,0,1,1,5,SIS,2024,4278
4279,1,0,1,1,0,0,0,1,1,5,SIS,2023,4279
4280,1,1,1,0,1,0,0,1,1,6,SIS,2022,4280
4281,0,1,0,1,0,1,1,1,1,6,SIS,2021,4281
4282,1,0,0,0,0,0,0,1,1,3,SIS,2020,4282
4283,1,1,0,1,0,0,1,1,1,6,SIS,2019,4283
4284,1,1,0,0,1,1,0,1,0,5,SIS,2024-03-31,4284
4285,0,0,0,0,1,0,0,0,1,2,SIS,2023-09-30,4285
4286,1,0,0,1,0,1,1,1,1,6,SIS,2023-03-31,4286
4287,0,1,0,1,0,0,0,1,1,4,Star Paper Mills,2024,4287
4288,1,0,1,1,1,0,1,1,1,7,Star Paper Mills,2023,4288
4289,1,0,1,1,1,0,1,1,1,7,Star Paper Mills,2022,4289
4290,0,1,1,0,1,1,0,1,1,6,Star Paper Mills,2021,4290
4291,0,1,1,1,0,0,0,1,1,5,Star Paper Mills,2020,4291
4292,1,0,1,1,1,0,0,1,1,6,Star Paper Mills,2019,4292
4293,1,1,0,1,1,0,1,1,1,7,Star Paper Mills,2018,4293
4294,0,1,0,1,1,1,0,1,1,6,Star Paper Mills,2024-03-31,4294
4295,0,1,1,0,0,1,0,1,1,5,Star Paper Mills,2023-09-30,4295
4296,1,0,0,1,1,1,1,1,1,7,Star Paper Mills,2023-03-31,4296
4297,0,1,0,0,0,0,1,1,1,4,Rossari Biotech,2024,4297
4298,1,1,0,1,1,1,1,1,1,8,Rossari Biotech,2023,4298
4299,0,0,0,0,0,0,0,1,1,2,Rossari Biotech,2022,4299
4300,0,0,0,1,1,0,1,1,1,5,Rossari Biotech,2021,4300
4301,0,1,1,1,0,0,0,1,1,5,Rossari Biotech,2020,4301
4302,1,1,1,0,1,1,1,1,1,8,Rossari Biotech,2019,4302
4303,1,1,0,1,0,1,1,1,1,7,Rossari Biotech,2018,4303
4304,1,0,0,1,0,0,1,1,1,5,Rossari Biotech,2024-03-31,4304
4305,1,0,0,0,1,0,1,0,1,4,Rossari Biotech,2023-09-30,4305
4306,1,0,0,1,0,1,1,1,1,6,Rossari Biotech,2023-03-31,4306
4307,0,1,1,0,1,1,1,1,1,7,Kalyani Steels,2024,4307
4308,1,0,1,1,1,0,0,0,1,5,Kalyani Steels,2023,4308
4309,1,0,1,0,0,1,0,1,1,5,Kalyani Steels,2022,4309
4310,0,0,1,1,0,0,1,1,1,5,Kalyani Steels,2021,4310
4311,0,1,1,1,1,1,1,1,1,8,Kalyani Steels,2020,4311
4312,1,1,0,1,0,1,1,1,1,7,Kalyani Steels,2019,4312
4313,0,0,1,0,1,1,0,1,1,5,Kalyani Steels,2024-03-31,4313
4314,1,1,1,1,1,1,0,1,1,8,Kalyani Steels,2023-09-30,4314
4315,1,1,0,1,0,0,1,0,1,5,Kalyani Steels,2023-03-31,4315
4316,0,1,1,1,1,0,0,1,1,6,Siyaram Silk Mills,2024,4316
4317,1,0,1,1,1,0,1,1,1,7,Siyaram Silk Mills,2023,4317
4318,1,1,1,0,1,0,1,1,1,7,Siyaram Silk Mills,2022,4318
4319,0,0,1,1,1,1,0,1,1,6,Siyaram Silk Mills,2021,4319
4320,0,0,1,0,0,1,0,1,1,4,Siyaram Silk Mills,2020,4320
4321,1,1,1,1,0,1,0,1,1,7,Siyaram Silk Mills,2019,4321
4322,1,1,0,1,0,0,1,0,1,5,Siyaram Silk Mills,2018,4322
4323,1,0,1,1,1,1,1,1,1,8,Siyaram Silk Mills,2024-03-31,4323
4324,0,0,1,0,1,0,0,1,1,4,Siyaram Silk Mills,2023-09-30,4324
4325,1,0,0,1,0,1,1,1,1,6,Siyaram Silk Mills,2023-03-31,4325
4326,0,1,1,1,0,1,0,1,1,6,Atul,2024,4326
4327,1,0,1,0,1,1,0,1,1,6,Atul,2023,4327
4328,1,0,1,0,1,0,0,1,1,5,Atul,2022,4328
4329,0,0,1,1,1,1,0,1,1,6,Atul,2021,4329
4330,0,1,1,0,0,1,1,1,1,6,Atul,2020,4330
4331,1,1,1,1,0,0,1,1,1,7,Atul,2019,4331
4332,1,1,0,1,1,1,1,1,1,8,Atul,2018,4332
4333,0,1,1,0,0,1,0,1,1,5,Atul,2024-03-31,4333
4334,0,0,1,1,0,1,0,1,1,5,Atul,2023-09-30,4334
4335,1,0,0,1,0,1,1,1,1,6,Atul,2023-03-31,4335
4336,1,0,1,1,1,1,0,1,1,7,Bayer Cropscience,2024,4336
4337,1,1,1,1,1,0,1,1,1,8,Bayer Cropscience,2023,4337
4338,1,1,1,0,0,0,1,1,1,6,Bayer Cropscience,2022,4338
4339,1,0,1,0,1,1,0,1,1,6,Bayer Cropscience,2021,4339
4340,1,0,0,1,0,1,1,1,1,6,Bayer Cropscience,2020,4340
4341,0,1,1,0,1,1,0,1,1,6,Bayer Cropscience,2019,4341
4342,1,1,0,1,1,0,1,1,1,7,Bayer Cropscience,2018,4342
4343,0,1,1,1,0,1,0,1,1,6,Bayer Cropscience,2024-03-31,4343
4344,1,0,1,1,1,0,1,0,1,6,Bayer Cropscience,2023-09-30,4344
4345,1,1,0,1,0,1,1,1,1,7,Bayer Cropscience,2023-03-31,4345
4346,1,1,1,1,0,1,1,1,1,8,Orient Cement,2024,4346
4347,0,0,1,1,1,0,0,1,1,5,Orient Cement,2023,4347
4348,1,0,1,0,1,1,1,1,1,7,Orient Cement,2022,4348
4349,0,1,1,0,1,1,1,1,1,7,Orient Cement,2021,4349
4350,0,1,1,1,1,1,1,1,1,8,Orient Cement,2020,4350
4351,1,1,0,1,0,1,1,1,1,7,Orient Cement,2019,4351
4352,1,1,1,1,0,1,1,1,1,8,Orient Cement,2024-03-31,4352
4353,0,1,1,1,1,1,0,1,1,7,Orient Cement,2023-09-30,4353
4354,1,0,0,1,0,1,1,1,1,6,Orient Cement,2023-03-31,4354
4355,0,1,0,0,0,1,0,1,0,3,Ballarpur Industries,2020,4355
4356,1,1,1,0,1,1,0,1,0,6,Ballarpur Industries,2019,4356
4357,1,1,0,1,0,1,1,1,0,6,Ballarpur Industries,2018,4357
4358,0,0,1,1,1,1,0,0,0,4,Ballarpur Industries,2017,4358
4359,1,0,1,0,0,1,0,1,1,5,Ballarpur Industries,2016,4359
4360,1,1,0,1,0,1,1,1,1,7,Ballarpur Industries,2015,4360
4361,1,1,1,0,0,1,0,1,0,5,Ballarpur Industries,2020-03-31,4361
4362,0,1,0,1,1,1,1,1,0,6,Ballarpur Industries,2019-09-30,4362
4363,1,1,0,1,0,1,0,1,0,5,Ballarpur Industries,2019-03-31,4363
4364,0,1,0,0,0,0,0,0,1,2,Gokaldas Exports,2024,4364
4365,1,0,0,1,1,1,1,1,1,7,Gokaldas Exports,2023,4365
4366,1,0,0,1,1,1,1,1,1,7,Gokaldas Exports,2022,4366
4367,0,1,0,1,0,1,0,1,1,5,Gokaldas Exports,2021,4367
4368,1,0,0,0,0,1,1,1,1,5,Gokaldas Exports,2020,4368
4369,1,1,0,1,1,1,1,1,1,8,Gokaldas Exports,2019,4369
4370,1,1,0,1,1,1,0,1,0,6,Gokaldas Exports,2018,4370
4371,0,0,0,0,0,0,0,0,1,1,Gokaldas Exports,2024-03-31,4371
4372,0,1,0,1,1,1,0,1,1,6,Gokaldas Exports,2023-09-30,4372
4373,1,0,0,1,0,1,1,1,1,6,Gokaldas Exports,2023-03-31,4373
4374,0,0,1,0,1,0,0,0,1,3,Gujarat State Fertilizers &amp; Chemicals,2024,4374
4375,1,0,1,1,1,0,1,1,1,7,Gujarat State Fertilizers &amp; Chemicals,2023,4375
4376,0,1,1,0,0,0,1,1,1,5,Gujarat State Fertilizers &amp; Chemicals,2022,4376
4377,0,1,1,1,1,1,1,1,1,8,Gujarat State Fertilizers &amp; Chemicals,2021,4377
4378,0,0,1,1,1,0,0,0,1,4,Gujarat State Fertilizers &amp; Chemicals,2020,4378
4379,1,0,1,1,1,1,1,1,1,8,Gujarat State Fertilizers &amp; Chemicals,2019,4379
4380,1,1,0,1,0,0,1,1,1,6,Gujarat State Fertilizers &amp; Chemicals,2018,4380
4381,0,1,1,1,0,0,0,0,1,4,Gujarat State Fertilizers &amp; Chemicals,2024-03-31,4381
4382,1,0,1,0,1,0,1,1,1,6,Gujarat State Fertilizers &amp; Chemicals,2023-09-30,4382
4383,1,1,0,1,0,1,1,1,1,7,Gujarat State Fertilizers &amp; Chemicals,2023-03-31,4383
4384,0,1,1,1,0,1,0,1,0,5,Mahanagar Telephone Nigam,2024,4384
4385,0,1,1,1,0,1,0,1,0,5,Mahanagar Telephone Nigam,2023,4385
4386,0,0,1,0,1,1,0,1,0,4,Mahanagar Telephone Nigam,2022,4386
4387,1,1,1,1,0,1,1,0,0,6,Mahanagar Telephone Nigam,2021,4387
4388,0,0,1,1,1,1,1,0,0,5,Mahanagar Telephone Nigam,2020,4388
4389,0,0,1,0,0,1,0,0,0,2,Mahanagar Telephone Nigam,2019,4389
4390,1,1,0,1,0,1,0,1,0,5,Mahanagar Telephone Nigam,2018,4390
4391,1,1,1,1,0,1,0,1,0,6,Mahanagar Telephone Nigam,2024-03-31,4391
4392,0,0,1,1,0,1,0,1,0,4,Mahanagar Telephone Nigam,2023-09-30,4392
4393,1,1,0,1,0,1,0,1,0,5,Mahanagar Telephone Nigam,2023-03-31,4393
4394,1,1,0,1,0,0,1,0,1,5,Poonawalla Fincorp,2024,4394
4395,0,1,0,0,1,0,1,0,1,4,Poonawalla Fincorp,2023,4395
4396,0,1,0,1,1,0,1,0,1,5,Poonawalla Fincorp,2022,4396
4397,1,1,0,0,1,1,0,1,0,5,Poonawalla Fincorp,2021,4397
4398,1,0,0,1,0,1,0,1,1,5,Poonawalla Fincorp,2020,4398
4399,0,1,0,1,0,0,1,0,1,4,Poonawalla Fincorp,2019,4399
4400,1,1,0,1,0,1,1,1,1,7,Poonawalla Fincorp,2018,4400
4401,1,0,0,0,0,0,0,0,1,2,Poonawalla Fincorp,2024-03-31,4401
4402,1,1,0,1,0,0,1,0,1,5,Poonawalla Fincorp,2023-09-30,4402
4403,1,1,1,1,1,1,0,1,0,7,Sadbhav Engineering,2024,4403
4404,1,0,1,0,1,1,1,1,0,6,Sadbhav Engineering,2023,4404
4405,0,0,1,1,1,0,0,0,0,3,Sadbhav Engineering,2022,4405
4406,0,0,1,0,1,1,0,1,0,4,Sadbhav Engineering,2021,4406
4407,0,1,1,1,1,0,1,1,1,7,Sadbhav Engineering,2020,4407
4408,0,0,1,0,0,1,1,1,1,5,Sadbhav Engineering,2019,4408
4409,1,1,0,1,0,1,0,1,0,5,Sadbhav Engineering,2018,4409
4410,1,0,1,0,0,1,0,1,0,4,Sadbhav Engineering,2024-03-31,4410
4411,1,1,1,1,1,1,0,1,0,7,Sadbhav Engineering,2023-09-30,4411
4412,1,0,0,1,0,1,0,1,0,4,Sadbhav Engineering,2023-03-31,4412
4413,1,0,1,0,0,0,1,0,0,3,Sintex Plastics Technology,2022,4413
4414,0,1,0,1,1,1,1,1,0,6,Sintex Plastics Technology,2021,4414
4415,0,0,1,0,1,1,0,0,0,3,Sintex Plastics Technology,2020,4415
4416,0,0,0,0,1,1,0,1,0,3,Sintex Plastics Technology,2019,4416
4417,0,0,0,1,0,1,0,1,1,4,Sintex Plastics Technology,2018,4417
4418,1,1,0,1,0,1,1,1,1,7,Sintex Plastics Technology,2017,4418
4419,0,0,1,1,1,1,1,1,0,6,Sintex Plastics Technology,2022-09-30,4419
4420,1,0,0,1,0,0,0,0,0,2,Sintex Plastics Technology,2022-03-31,4420
4421,1,0,0,1,1,0,1,1,1,6,Brightcom Group,2023,4421
4422,1,0,0,1,1,0,1,1,1,6,Brightcom Group,2022,4422
4423,0,0,0,1,1,0,0,1,1,4,Brightcom Group,2021,4423
4424,1,1,1,0,1,0,1,1,1,7,Brightcom Group,2020,4424
4425,1,1,1,0,1,1,1,1,1,8,Brightcom Group,2019,4425
4426,1,1,0,1,1,0,1,1,1,7,Brightcom Group,2018,4426
4427,0,1,0,1,1,1,0,1,1,6,Brightcom Group,2023-03-31,4427
4428,1,0,0,1,1,0,1,1,1,6,Brightcom Group,2022-09-30,4428
4429,1,1,1,0,1,0,1,1,1,7,ADF Foods,2024,4429
4430,0,1,0,1,1,0,1,1,1,6,ADF Foods,2023,4430
4431,0,1,0,1,0,0,0,1,1,4,ADF Foods,2022,4431
4432,1,0,1,1,1,0,0,1,1,6,ADF Foods,2021,4432
4433,0,0,1,0,0,0,1,1,1,4,ADF Foods,2020,4433
4434,1,1,1,1,1,0,1,1,1,8,ADF Foods,2019,4434
4435,1,1,0,1,0,1,1,1,1,7,ADF Foods,2018,4435
4436,1,1,1,0,1,1,1,1,1,8,ADF Foods,2024-03-31,4436
4437,0,0,1,0,1,1,0,1,1,5,ADF Foods,2023-09-30,4437
4438,1,0,0,1,0,1,1,1,1,6,ADF Foods,2023-03-31,4438
4439,1,0,1,1,1,0,1,0,1,6,Dolat Algotech,2024,4439
4440,0,0,1,1,0,0,0,1,1,4,Dolat Algotech,2023,4440
4441,0,1,1,1,1,0,0,1,1,6,Dolat Algotech,2022,4441
4442,0,0,1,0,1,1,1,1,1,6,Dolat Algotech,2021,4442
4443,0,0,1,0,1,1,0,1,1,5,Dolat Algotech,2020,4443
4444,0,1,1,0,1,0,1,1,1,6,Dolat Algotech,2019,4444
4445,1,1,0,1,1,1,1,1,1,8,Dolat Algotech,2018,4445
4446,1,1,1,1,1,0,1,0,1,7,Dolat Algotech,2024-03-31,4446
4447,1,1,1,1,1,0,1,1,1,8,Dolat Algotech,2023-09-30,4447
4448,1,0,0,1,0,1,1,1,1,6,Dolat Algotech,2023-03-31,4448
4449,0,1,1,0,0,1,1,1,1,6,Bhageria Industries,2024,4449
4450,0,0,1,1,0,1,0,1,1,5,Bhageria Industries,2023,4450
4451,1,0,1,1,1,1,1,1,1,8,Bhageria Industries,2022,4451
4452,0,1,1,1,1,0,0,1,1,6,Bhageria Industries,2021,4452
4453,0,0,1,1,1,0,0,1,1,5,Bhageria Industries,2020,4453
4454,1,1,0,1,1,1,1,1,1,8,Bhageria Industries,2019,4454
4455,1,1,0,1,0,0,1,1,1,6,Bhageria Industries,2018,4455
4456,1,0,1,0,1,1,1,1,1,7,Bhageria Industries,2024-03-31,4456
4457,0,1,1,1,0,1,0,1,1,6,Bhageria Industries,2023-09-30,4457
4458,1,0,0,1,0,1,1,1,1,6,Bhageria Industries,2023-03-31,4458
4459,1,1,0,0,1,1,1,1,1,7,The Anup Engineering,2024,4459
4460,1,0,0,0,0,0,0,1,1,3,The Anup Engineering,2023,4460
4461,0,1,0,0,1,1,1,1,1,6,The Anup Engineering,2022,4461
4462,1,0,1,1,1,1,1,1,1,8,The Anup Engineering,2021,4462
4463,0,0,0,1,1,0,0,1,1,4,The Anup Engineering,2020,4463
4464,1,1,0,1,1,1,1,1,1,8,The Anup Engineering,2019,4464
4465,0,1,0,0,1,1,1,1,1,6,The Anup Engineering,2024-03-31,4465
4466,0,0,0,1,0,1,1,1,1,5,The Anup Engineering,2023-09-30,4466
4467,1,0,0,1,0,1,1,1,1,6,The Anup Engineering,2023-03-31,4467
4468,0,0,1,0,1,0,0,1,1,4,KRBL,2024,4468
4469,1,1,1,0,1,0,1,0,1,6,KRBL,2023,4469
4470,1,0,1,1,1,1,0,1,1,7,KRBL,2022,4470
4471,0,1,1,1,1,0,0,1,1,6,KRBL,2021,4471
4472,1,0,1,1,0,1,1,1,1,7,KRBL,2020,4472
4473,1,0,1,1,1,0,0,0,1,5,KRBL,2019,4473
4474,1,1,0,1,0,0,1,1,1,6,KRBL,2018,4474
4475,0,1,0,0,1,1,0,1,1,5,KRBL,2024-03-31,4475
4476,0,0,1,1,1,1,1,1,1,7,KRBL,2023-09-30,4476
4477,1,0,0,1,0,0,1,0,1,4,KRBL,2023-03-31,4477
4478,0,0,1,0,0,0,0,0,0,1,Sun Pharma Advanced Research Com,2024,4478
4479,0,1,0,1,0,1,1,0,0,4,Sun Pharma Advanced Research Com,2023,4479
4480,0,0,0,1,1,0,0,0,0,2,Sun Pharma Advanced Research Com,2022,4480
4481,1,1,1,0,0,0,1,0,0,4,Sun Pharma Advanced Research Com,2021,4481
4482,0,0,1,0,0,1,0,0,0,2,Sun Pharma Advanced Research Com,2020,4482
4483,1,1,0,1,1,0,1,0,0,5,Sun Pharma Advanced Research Com,2019,4483
4484,1,1,0,1,0,1,0,0,0,4,Sun Pharma Advanced Research Com,2018,4484
4485,1,1,1,0,0,0,0,0,0,3,Sun Pharma Advanced Research Com,2024-03-31,4485
4486,0,0,1,0,0,0,0,0,0,1,Sun Pharma Advanced Research Com,2023-09-30,4486
4487,1,0,0,1,0,1,0,0,0,3,Sun Pharma Advanced Research Com,2023-03-31,4487
4488,1,1,0,1,0,1,1,1,1,7,Astral,2024,4488
4489,0,0,0,0,1,1,0,1,1,4,Astral,2023,4489
4490,1,0,0,1,0,1,0,1,1,5,Astral,2022,4490
4491,1,1,0,1,1,1,1,1,1,8,Astral,2021,4491
4492,0,1,0,1,1,1,1,1,1,7,Astral,2020,4492
4493,0,1,0,0,0,1,0,1,1,4,Astral,2019,4493
4494,1,1,0,1,0,1,1,1,1,7,Astral,2018,4494
4495,0,1,0,1,0,1,0,1,1,5,Astral,2024-03-31,4495
4496,1,1,1,1,0,0,1,1,1,7,Astral,2023-09-30,4496
4497,1,1,0,1,0,1,1,1,1,7,Astral,2023-03-31,4497
4498,0,1,0,0,0,1,0,1,1,4,Max Healthcare Institute,2024,4498
4499,1,1,0,1,1,1,1,1,1,8,Max Healthcare Institute,2023,4499
4500,1,1,0,0,1,1,1,1,1,7,Max Healthcare Institute,2022,4500
4501,0,0,0,1,1,1,0,1,0,4,Max Healthcare Institute,2021,4501
4502,0,1,1,1,1,1,1,1,1,8,Max Healthcare Institute,2020,4502
4503,1,1,0,1,0,1,0,1,0,5,Max Healthcare Institute,2019,4503
4504,0,0,0,0,0,1,0,1,1,3,Max Healthcare Institute,2024-03-31,4504
4505,1,1,0,1,1,1,1,1,1,8,Max Healthcare Institute,2023-09-30,4505
4506,1,0,0,1,0,1,1,1,1,6,Max Healthcare Institute,2023-03-31,4506
4507,0,1,0,0,1,0,1,1,1,5,Dynacons Systems &amp; Solutions,2024,4507
4508,0,1,0,1,0,0,1,1,1,5,Dynacons Systems &amp; Solutions,2023,4508
4509,0,0,0,0,0,0,1,0,1,2,Dynacons Systems &amp; Solutions,2022,4509
4510,0,0,0,0,0,1,1,1,1,4,Dynacons Systems &amp; Solutions,2021,4510
4511,0,0,1,0,0,0,0,1,1,3,Dynacons Systems &amp; Solutions,2020,4511
4512,1,0,0,0,1,0,1,1,1,5,Dynacons Systems &amp; Solutions,2019,4512
4513,1,1,0,1,0,0,1,0,1,5,Dynacons Systems &amp; Solutions,2018,4513
4514,1,0,0,0,1,1,0,1,1,5,Dynacons Systems &amp; Solutions,2024-03-31,4514
4515,0,1,1,1,1,1,0,1,1,7,Dynacons Systems &amp; Solutions,2023-09-30,4515
4516,1,1,0,1,0,1,1,1,1,7,Dynacons Systems &amp; Solutions,2023-03-31,4516
4517,0,1,0,0,0,0,0,0,1,2,VIP Industries,2024,4517
4518,1,1,0,0,1,1,1,1,1,7,VIP Industries,2023,4518
4519,1,1,0,0,1,0,1,0,1,5,VIP Industries,2022,4519
4520,0,0,1,0,0,1,0,1,0,3,VIP Industries,2021,4520
4521,0,1,1,0,0,1,0,1,1,5,VIP Industries,2020,4521
4522,1,1,0,1,1,0,1,0,1,6,VIP Industries,2019,4522
4523,0,0,0,0,0,0,0,0,0,0,VIP Industries,2024-03-31,4523
4524,0,1,0,0,0,0,1,1,1,4,VIP Industries,2023-09-30,4524
4525,1,1,0,1,0,1,0,1,0,5,VIP Industries,2023-03-31,4525
4526,0,1,0,0,0,1,1,1,1,5,Venky'S India,2024,4526
4527,0,0,1,1,1,1,0,1,1,6,Venky'S India,2023,4527
4528,1,0,1,1,1,0,0,1,1,6,Venky'S India,2022,4528
4529,0,1,1,1,1,0,1,1,1,7,Venky'S India,2021,4529
4530,1,0,1,0,1,1,0,1,0,5,Venky'S India,2020,4530
4531,1,1,0,1,0,0,1,1,1,6,Venky'S India,2019,4531
4532,0,1,0,0,0,1,0,1,1,4,Venky'S India,2024-03-31,4532
4533,0,1,1,1,1,0,1,1,1,7,Venky'S India,2023-09-30,4533
4534,1,1,0,1,0,1,1,1,1,7,Venky'S India,2023-03-31,4534
4535,1,0,0,1,1,1,1,1,1,7,Bank Of Maharashtra,2024,4535
4536,0,1,1,0,0,0,1,0,1,4,Bank Of Maharashtra,2023,4536
4537,0,1,0,0,0,1,1,1,1,5,Bank Of Maharashtra,2022,4537
4538,0,1,0,0,1,1,1,1,1,6,Bank Of Maharashtra,2021,4538
4539,1,1,0,1,1,1,1,1,1,8,Bank Of Maharashtra,2020,4539
4540,0,1,0,0,0,0,0,0,0,1,Bank Of Maharashtra,2019,4540
4541,1,1,0,1,0,0,0,0,0,3,Bank Of Maharashtra,2018,4541
4542,1,0,1,0,1,1,1,1,1,7,Bank Of Maharashtra,2024-03-31,4542
4543,1,0,0,1,1,0,1,0,1,5,Bank Of Maharashtra,2023-09-30,4543
4544,1,0,0,1,0,0,1,0,1,4,Bank Of Maharashtra,2023-03-31,4544
4545,0,1,1,0,1,1,0,1,1,6,Confidence Petroleum India,2024,4545
4546,0,0,1,0,0,0,0,0,1,2,Confidence Petroleum India,2023,4546
4547,1,0,1,0,1,1,1,1,1,7,Confidence Petroleum India,2022,4547
4548,0,1,0,1,0,1,0,1,1,5,Confidence Petroleum India,2021,4548
4549,0,0,1,1,1,1,0,1,1,6,Confidence Petroleum India,2020,4549
4550,1,0,0,1,1,1,1,1,1,7,Confidence Petroleum India,2019,4550
4551,1,1,0,1,0,1,1,1,1,7,Confidence Petroleum India,2018,4551
4552,0,0,1,1,0,1,0,1,1,5,Confidence Petroleum India,2024-03-31,4552
4553,0,1,0,0,1,1,1,1,1,6,Confidence Petroleum India,2023-09-30,4553
4554,1,0,0,1,0,0,1,0,1,4,Confidence Petroleum India,2023-03-31,4554
4555,0,0,1,0,1,1,0,1,0,4,Gujarat Alkalies &amp; Chemicals,2024,4555
4556,1,0,1,1,1,1,0,1,1,7,Gujarat Alkalies &amp; Chemicals,2023,4556
4557,1,1,1,0,0,1,1,1,1,7,Gujarat Alkalies &amp; Chemicals,2022,4557
4558,0,0,1,0,0,1,0,1,1,4,Gujarat Alkalies &amp; Chemicals,2021,4558
4559,0,0,1,0,1,1,0,1,1,5,Gujarat Alkalies &amp; Chemicals,2020,4559
4560,1,1,1,1,1,1,1,1,1,9,Gujarat Alkalies &amp; Chemicals,2019,4560
4561,1,1,0,1,0,0,1,1,1,6,Gujarat Alkalies &amp; Chemicals,2018,4561
4562,1,1,1,0,1,1,0,1,0,6,Gujarat Alkalies &amp; Chemicals,2024-03-31,4562
4563,0,0,1,0,1,0,0,0,0,2,Gujarat Alkalies &amp; Chemicals,2023-09-30,4563
4564,1,0,0,1,0,1,1,1,1,6,Gujarat Alkalies &amp; Chemicals,2023-03-31,4564
4565,1,0,1,0,1,0,1,0,1,5,Rattanindia Enterprises,2024,4565
4566,1,0,1,0,1,0,0,0,0,3,Rattanindia Enterprises,2023,4566
4567,1,1,1,0,0,0,1,0,1,5,Rattanindia Enterprises,2022,4567
4568,1,1,1,0,0,1,0,0,0,4,Rattanindia Enterprises,2024-03-31,4568
4569,0,0,1,0,1,0,1,0,1,4,Rattanindia Enterprises,2023-09-30,4569
4570,1,1,0,1,0,0,0,0,0,3,Rattanindia Enterprises,2023-03-31,4570
4571,0,0,1,0,1,1,0,0,0,3,Gayatri Projects,2022,4571
4572,1,0,1,0,1,1,1,1,1,7,Gayatri Projects,2021,4572
4573,1,0,1,0,1,1,0,1,0,5,Gayatri Projects,2020,4573
4574,1,0,1,0,1,1,1,1,1,7,Gayatri Projects,2019,4574
4575,1,0,0,1,1,1,0,1,0,5,Gayatri Projects,2018,4575
