,stock_name,disclosure_date,piotroski_score,purpose,mean_volume,mean_close,lowest_point_1,stoploss,1st_exit,2nd_exit,3rd_exit,4th_exit,5th_exit,6th_exit,7th_exit,8th_exit,9th_exit,10th_exit
6032,Ruby Mills,2023-05-30,6,Quarterly-03,49061.35510204082,220.4718369464485,0.2958618446790491,0.2958618446790491,12.44300842473427,12.791637122791203,26.709574518839258,27.33015219140154,15.281770428047569,19.405711578292777,25.685963547107605,30.591573949622685,19.16312825633829,12.855920757156747
6033,RAJRATAN GLO,2024-04-22,5,Annually,69670.54385964913,586.1043851082785,30.208950066551544,30.208950066551544,-11.535843405528007,-10.71077152486068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6034,RAJRATAN GLO,2023-04-21,4,Annually,65406.87755102041,740.2340815330039,10.226071362799376,34.938867213846095,-5.833040845047754,3.5227353100865564,-7.208353494967995,-12.671175785188925,-8.358869763247652,-7.112950879244149,-10.82649880373891,-4.403396988726662,-17.679023133916125,-19.80795886096276
6035,RAJRATAN GLO,2022-04-21,8,Annually,98781.91935483871,870.5211691087292,4.445993711793043,4.445993711793043,13.491675712674187,-3.1452899101788474,35.61331930976295,77.58925578761226,110.2891998290251,66.57506955444752,55.761428014867334,40.10923533526517,37.368236244860704,26.312247279881817
6036,RAJRATAN GLO,2021-04-24,7,Annually,71710.39516129032,410.7407263478925,0.0,0.0,12.179754078443473,37.70080949681068,113.85469220980646,104.04331708270549,121.44641074884312,175.20458319917586,125.30770317245367,115.55628891264489,158.87044302429024,142.81989114332973
6037,RAJRATAN GLO,2024-04-22,8,Quarterly-03,69670.54385964913,586.1043851082785,13.535579520847788,30.208950066551544,-11.535843405528007,-10.71077152486068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6038,RAJRATAN GLO,2023-10-21,5,Quarterly-9,69394.53409090909,660.4877842989835,6.210238508169088,10.552843565289782,-3.9979178579212253,2.9170416286935645,-11.375183467111519,-13.667145314536508,-24.352128409253307,-19.305898591827823,-30.485744130522868,-23.596823342373753,0.0,0.0
6039,RAJRATAN GLO,2023-04-21,6,Quarterly-03,65406.87755102041,740.2340815330039,10.226071362799376,10.226071362799376,-5.833040845047754,3.5227353100865564,-7.208353494967995,-12.671175785188925,-8.358869763247652,-7.112950879244149,-10.82649880373891,-4.403396988726662,-17.679023133916125,-19.80795886096276
6040,Ruchira Papers,2024-05-27,5,Annually,265236.4411764706,134.09441173777861,8.005079800039423,8.005079800039423,11.56078862208946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6041,Ruchira Papers,2023-05-29,7,Annually,169623.12653061224,129.02755083356584,1.6106787873575377,1.6106787873575377,3.3514474557599225,-0.7246411520024248,28.034420526209118,33.4317403319163,26.404085167711415,18.158307397717998,24.951714538683238,44.30118603834027,25.326517094987082,16.050010848456534
